instance,algorithm,seed,objv,lb,bkv,bklb,grid,distribution
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,7,325.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,9,389.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,4,338.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,5,388.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,8,388.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,10,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,1,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,4,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,3,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,7,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,8,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,6,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,2,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,5,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,9,292.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,1,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,5,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,7,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,8,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,9,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,4,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,3,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,10,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,6,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_06,2,271.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,7,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,6,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,8,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,2,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,9,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,4,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,10,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,1,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,3,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_08,5,270.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,2,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,4,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,7,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,5,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,6,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,10,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,9,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,8,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,1,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,CUTH,3,362.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,10,354.0,226.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,8,369.0,219.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,3,400.0,218.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,2,366.0,215.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,4,379.0,218.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,9,367.0,215.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,5,344.0,220.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,1,400.0,216.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,7,346.0,222.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,LBBD,6,350.0,218.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,9,349.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,6,336.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,8,345.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,3,336.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,1,337.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,7,352.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,4,378.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,5,337.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,2,378.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,ILS,10,337.0,0.0,270.0,226.0,20x20,20
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,RS,1,379.0,0.0,270.0,226.0,20x20,20
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,4,747.0,243.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,7,766.0,248.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,9,818.0,244.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,10,756.0,246.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,2,755.0,252.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,5,803.0,246.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,1,786.0,243.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,3,668.0,245.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,8,794.0,247.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,MIP,6,746.0,244.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,9,767.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,6,759.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,2,752.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,8,741.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,1,803.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,7,814.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,10,812.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,3,823.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,4,777.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_1,5,789.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,2,836.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,5,840.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,4,841.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,7,834.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,6,836.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,1,833.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,8,840.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,10,839.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,3,836.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_0,9,842.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,2,850.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,8,852.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,6,849.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,4,847.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,10,847.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,5,850.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,7,845.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,1,850.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,9,853.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_02,3,854.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,4,852.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,2,850.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,6,851.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,9,815.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,8,846.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,7,825.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,5,848.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,1,847.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,10,849.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_04,3,842.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,3,823.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,6,759.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,8,741.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,7,814.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,1,803.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,10,812.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,9,767.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,4,777.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,5,789.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_06,2,752.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,1,803.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,6,759.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,3,823.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,9,767.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,10,812.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,2,752.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,8,741.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,4,777.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,7,814.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,IBS_08,5,789.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,5,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,9,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,4,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,2,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,6,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,8,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,10,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,7,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,3,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,CUTH,1,824.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,10,883.0,475.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,9,899.0,481.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,4,754.0,469.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,8,892.0,488.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,3,897.0,492.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,7,809.0,480.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,6,855.0,454.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,2,776.0,479.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,1,851.0,478.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,LBBD,5,819.0,469.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,3,863.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,8,858.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,4,828.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,6,862.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,2,868.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,9,885.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,1,858.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,7,858.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,10,862.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,ILS,5,891.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_123,RS,1,866.0,0.0,668.0,492.0,30x30,5
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,9,822.0,184.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,2,836.0,181.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,8,757.0,179.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,6,750.0,181.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,7,778.0,185.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,1,806.0,184.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,10,748.0,178.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,5,766.0,180.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,4,809.0,177.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,MIP,3,739.0,179.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,6,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,9,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,8,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,4,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,3,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,5,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,1,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,10,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,2,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_1,7,567.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,10,876.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,2,875.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,3,871.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,9,872.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,1,876.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,7,874.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,4,873.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,6,872.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,8,875.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_0,5,873.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,2,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,7,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,10,592.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,8,592.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,9,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,5,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,4,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,6,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,3,596.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_02,1,592.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,1,573.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,5,573.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,8,573.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,6,573.0,0.0,567.0,405.0,30x30,20
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_123,IBS_04,2,573.0,0.0,567.0,405.0,30x30,20
